objective,similarity,type
74460,90,ils_nodes
74331,86,ils_nodes
73546,87,ils_nodes
74135,88,ils_nodes
75202,89,ils_nodes
73679,89,ils_nodes
74233,87,ils_nodes
73731,89,ils_nodes
73027,92,ils_nodes
73006,88,ils_nodes
74266,88,ils_nodes
73866,89,ils_nodes
72405,88,ils_nodes
73008,89,ils_nodes
75206,87,ils_nodes
74184,86,ils_nodes
74409,89,ils_nodes
73878,88,ils_nodes
73693,91,ils_nodes
72670,88,ils_nodes
75352,85,ils_nodes
74296,89,ils_nodes
73541,88,ils_nodes
74789,84,ils_nodes
73518,87,ils_nodes
74614,88,ils_nodes
73523,90,ils_nodes
72412,87,ils_nodes
73549,87,ils_nodes
74305,89,ils_nodes
73935,88,ils_nodes
74446,87,ils_nodes
73825,90,ils_nodes
74732,87,ils_nodes
76025,85,ils_nodes
74100,87,ils_nodes
74874,88,ils_nodes
73850,88,ils_nodes
74737,87,ils_nodes
73994,85,ils_nodes
71054,89,ils_nodes
76584,83,ils_nodes
75963,83,ils_nodes
74059,91,ils_nodes
72124,90,ils_nodes
73380,88,ils_nodes
75137,86,ils_nodes
73829,87,ils_nodes
75299,89,ils_nodes
74613,87,ils_nodes
74708,87,ils_nodes
73635,87,ils_nodes
73841,87,ils_nodes
74308,87,ils_nodes
75069,86,ils_nodes
73819,90,ils_nodes
73677,90,ils_nodes
76213,87,ils_nodes
74766,88,ils_nodes
73538,88,ils_nodes
74437,87,ils_nodes
73676,89,ils_nodes
74111,88,ils_nodes
74619,87,ils_nodes
77762,87,ils_nodes
75426,88,ils_nodes
74088,87,ils_nodes
75311,89,ils_nodes
76166,86,ils_nodes
75338,84,ils_nodes
73874,88,ils_nodes
74598,91,ils_nodes
74116,89,ils_nodes
73690,87,ils_nodes
73640,88,ils_nodes
73474,91,ils_nodes
73663,86,ils_nodes
74520,84,ils_nodes
73790,89,ils_nodes
73729,87,ils_nodes
74927,89,ils_nodes
72741,94,ils_nodes
74780,90,ils_nodes
72884,90,ils_nodes
72708,86,ils_nodes
72311,89,ils_nodes
75265,87,ils_nodes
73261,86,ils_nodes
75009,88,ils_nodes
73325,90,ils_nodes
73560,89,ils_nodes
74228,90,ils_nodes
72180,90,ils_nodes
75106,87,ils_nodes
75146,87,ils_nodes
75416,86,ils_nodes
73344,89,ils_nodes
75190,89,ils_nodes
74165,89,ils_nodes
72612,89,ils_nodes
74226,86,ils_nodes
75278,88,ils_nodes
73755,88,ils_nodes
75727,86,ils_nodes
73699,90,ils_nodes
72210,91,ils_nodes
71589,89,ils_nodes
74847,86,ils_nodes
74571,87,ils_nodes
74726,87,ils_nodes
71875,89,ils_nodes
74678,86,ils_nodes
72654,89,ils_nodes
74491,90,ils_nodes
73995,89,ils_nodes
73519,89,ils_nodes
72617,89,ils_nodes
75360,87,ils_nodes
76877,86,ils_nodes
73329,88,ils_nodes
73656,90,ils_nodes
74762,88,ils_nodes
73296,88,ils_nodes
74785,86,ils_nodes
73607,88,ils_nodes
73213,88,ils_nodes
72512,91,ils_nodes
73669,89,ils_nodes
73828,91,ils_nodes
75130,91,ils_nodes
72913,88,ils_nodes
76056,84,ils_nodes
73691,88,ils_nodes
72426,89,ils_nodes
74319,89,ils_nodes
73541,88,ils_nodes
75693,86,ils_nodes
72304,89,ils_nodes
73294,87,ils_nodes
72566,93,ils_nodes
74626,88,ils_nodes
73652,89,ils_nodes
74650,89,ils_nodes
73509,90,ils_nodes
72867,89,ils_nodes
73797,89,ils_nodes
75505,89,ils_nodes
72887,88,ils_nodes
75239,86,ils_nodes
73826,87,ils_nodes
75816,87,ils_nodes
74074,85,ils_nodes
74320,89,ils_nodes
74791,88,ils_nodes
75234,89,ils_nodes
72550,91,ils_nodes
72783,90,ils_nodes
72633,90,ils_nodes
74428,85,ils_nodes
74829,90,ils_nodes
73629,89,ils_nodes
74544,91,ils_nodes
74900,87,ils_nodes
73862,87,ils_nodes
72898,91,ils_nodes
73419,90,ils_nodes
76066,89,ils_nodes
74431,90,ils_nodes
75079,87,ils_nodes
76371,87,ils_nodes
76786,86,ils_nodes
73053,87,ils_nodes
74321,87,ils_nodes
74536,87,ils_nodes
72986,89,ils_nodes
73535,87,ils_nodes
74503,88,ils_nodes
72318,90,ils_nodes
73953,86,ils_nodes
73009,91,ils_nodes
71680,91,ils_nodes
74172,86,ils_nodes
76456,85,ils_nodes
74038,90,ils_nodes
74615,87,ils_nodes
75992,87,ils_nodes
74190,86,ils_nodes
76083,88,ils_nodes
74170,90,ils_nodes
75141,89,ils_nodes
73713,91,ils_nodes
74539,87,ils_nodes
75759,86,ils_nodes
73488,89,ils_nodes
75569,87,ils_nodes
74741,86,ils_nodes
73991,91,ils_nodes
73989,91,ils_nodes
75119,86,ils_nodes
75338,88,ils_nodes
73929,88,ils_nodes
74350,90,ils_nodes
73775,87,ils_nodes
75108,88,ils_nodes
74383,88,ils_nodes
73916,90,ils_nodes
74565,86,ils_nodes
73786,89,ils_nodes
73914,89,ils_nodes
72453,90,ils_nodes
73933,87,ils_nodes
72374,88,ils_nodes
73911,89,ils_nodes
74193,91,ils_nodes
73812,88,ils_nodes
73250,89,ils_nodes
