objective,similarity,type
48882,88,best_nodes
47111,88,best_nodes
48425,85,best_nodes
48544,80,best_nodes
48760,85,best_nodes
48881,81,best_nodes
48119,86,best_nodes
46968,90,best_nodes
49586,81,best_nodes
48692,87,best_nodes
47688,88,best_nodes
49995,82,best_nodes
47997,86,best_nodes
47517,86,best_nodes
48055,85,best_nodes
50336,84,best_nodes
50513,78,best_nodes
49219,82,best_nodes
46632,89,best_nodes
50593,88,best_nodes
49771,83,best_nodes
46867,85,best_nodes
49216,89,best_nodes
50604,86,best_nodes
47144,90,best_nodes
47606,88,best_nodes
47882,90,best_nodes
48186,86,best_nodes
48437,82,best_nodes
48655,76,best_nodes
48756,83,best_nodes
48076,89,best_nodes
48403,85,best_nodes
49214,84,best_nodes
48146,84,best_nodes
47975,84,best_nodes
48350,88,best_nodes
47860,89,best_nodes
48877,86,best_nodes
48200,87,best_nodes
49199,82,best_nodes
47507,86,best_nodes
48068,88,best_nodes
47794,86,best_nodes
47350,86,best_nodes
48337,88,best_nodes
53054,81,best_nodes
49962,89,best_nodes
49145,84,best_nodes
48572,85,best_nodes
47888,87,best_nodes
49069,83,best_nodes
47926,85,best_nodes
48629,86,best_nodes
49164,87,best_nodes
48657,88,best_nodes
48447,85,best_nodes
48793,86,best_nodes
49028,87,best_nodes
48670,86,best_nodes
48368,86,best_nodes
47389,85,best_nodes
51123,84,best_nodes
49323,88,best_nodes
48736,87,best_nodes
50074,84,best_nodes
50353,86,best_nodes
49309,85,best_nodes
