objective,similarity,type
49167,86,ils_nodes
49018,81,ils_nodes
49088,81,ils_nodes
47942,86,ils_nodes
48561,81,ils_nodes
47989,81,ils_nodes
46942,85,ils_nodes
48041,82,ils_nodes
47866,84,ils_nodes
47261,84,ils_nodes
48274,85,ils_nodes
48713,83,ils_nodes
49629,77,ils_nodes
50365,82,ils_nodes
47698,83,ils_nodes
47285,85,ils_nodes
48697,87,ils_nodes
48224,87,ils_nodes
47987,84,ils_nodes
48976,78,ils_nodes
47899,86,ils_nodes
47871,79,ils_nodes
48061,82,ils_nodes
47968,81,ils_nodes
47188,85,ils_nodes
47187,87,ils_nodes
47925,84,ils_nodes
49245,83,ils_nodes
49022,84,ils_nodes
48800,84,ils_nodes
48287,84,ils_nodes
51725,83,ils_nodes
46660,88,ils_nodes
48683,88,ils_nodes
47165,84,ils_nodes
49200,79,ils_nodes
49542,83,ils_nodes
47032,84,ils_nodes
46714,86,ils_nodes
49053,85,ils_nodes
48127,84,ils_nodes
48873,82,ils_nodes
50532,86,ils_nodes
49026,84,ils_nodes
48211,83,ils_nodes
47035,86,ils_nodes
48952,85,ils_nodes
48874,82,ils_nodes
46607,84,ils_nodes
49484,85,ils_nodes
47502,82,ils_nodes
49450,83,ils_nodes
48409,82,ils_nodes
49499,80,ils_nodes
48294,84,ils_nodes
51175,80,ils_nodes
48157,82,ils_nodes
47722,83,ils_nodes
47307,83,ils_nodes
50383,85,ils_nodes
47861,81,ils_nodes
47001,84,ils_nodes
46602,87,ils_nodes
47118,84,ils_nodes
50177,86,ils_nodes
47389,83,ils_nodes
49203,82,ils_nodes
49678,83,ils_nodes
49737,85,ils_nodes
47050,85,ils_nodes
48558,86,ils_nodes
50616,88,ils_nodes
47188,84,ils_nodes
49320,82,ils_nodes
48757,83,ils_nodes
49574,84,ils_nodes
49192,81,ils_nodes
48613,83,ils_nodes
50078,83,ils_nodes
50998,81,ils_nodes
51945,81,ils_nodes
47796,87,ils_nodes
48843,83,ils_nodes
50333,84,ils_nodes
47561,86,ils_nodes
47733,81,ils_nodes
49224,83,ils_nodes
47918,84,ils_nodes
48758,86,ils_nodes
49630,81,ils_nodes
48149,83,ils_nodes
48039,86,ils_nodes
48952,82,ils_nodes
46538,88,ils_nodes
46862,84,ils_nodes
47164,82,ils_nodes
48318,85,ils_nodes
48294,82,ils_nodes
48653,83,ils_nodes
48952,85,ils_nodes
48578,78,ils_nodes
50810,82,ils_nodes
49142,87,ils_nodes
48414,87,ils_nodes
48676,81,ils_nodes
50842,79,ils_nodes
48030,85,ils_nodes
48725,82,ils_nodes
49516,82,ils_nodes
47674,82,ils_nodes
47179,83,ils_nodes
47026,83,ils_nodes
48458,84,ils_nodes
48110,82,ils_nodes
47521,81,ils_nodes
47810,84,ils_nodes
47369,87,ils_nodes
47395,85,ils_nodes
47773,82,ils_nodes
47824,84,ils_nodes
47383,85,ils_nodes
48783,84,ils_nodes
48451,85,ils_nodes
48059,82,ils_nodes
47951,86,ils_nodes
48091,83,ils_nodes
49482,88,ils_nodes
47490,82,ils_nodes
48953,85,ils_nodes
48031,81,ils_nodes
48266,85,ils_nodes
47519,86,ils_nodes
50902,83,ils_nodes
49175,85,ils_nodes
47206,85,ils_nodes
48111,83,ils_nodes
50515,86,ils_nodes
50326,83,ils_nodes
47978,84,ils_nodes
50379,80,ils_nodes
49462,86,ils_nodes
46254,85,ils_nodes
48414,87,ils_nodes
46964,87,ils_nodes
48253,85,ils_nodes
47238,81,ils_nodes
49498,84,ils_nodes
48673,85,ils_nodes
46476,84,ils_nodes
47806,81,ils_nodes
48511,84,ils_nodes
48186,84,ils_nodes
47519,85,ils_nodes
47514,85,ils_nodes
50775,79,ils_nodes
47926,81,ils_nodes
48883,85,ils_nodes
47848,85,ils_nodes
47732,87,ils_nodes
48236,88,ils_nodes
49038,87,ils_nodes
51238,78,ils_nodes
48212,83,ils_nodes
48854,83,ils_nodes
48185,85,ils_nodes
49304,83,ils_nodes
46151,81,ils_nodes
48082,82,ils_nodes
48589,87,ils_nodes
47473,87,ils_nodes
47907,82,ils_nodes
48130,81,ils_nodes
49825,81,ils_nodes
48181,88,ils_nodes
48403,79,ils_nodes
46914,85,ils_nodes
47972,84,ils_nodes
48973,81,ils_nodes
50791,81,ils_nodes
48495,87,ils_nodes
48059,82,ils_nodes
49505,85,ils_nodes
49008,79,ils_nodes
49384,82,ils_nodes
46457,86,ils_nodes
49063,83,ils_nodes
49005,80,ils_nodes
48162,86,ils_nodes
48016,83,ils_nodes
47990,83,ils_nodes
47791,85,ils_nodes
48629,83,ils_nodes
51205,78,ils_nodes
48655,87,ils_nodes
48492,84,ils_nodes
48450,85,ils_nodes
48913,83,ils_nodes
47697,84,ils_nodes
46980,90,ils_nodes
48422,81,ils_nodes
49714,85,ils_nodes
48757,82,ils_nodes
48578,84,ils_nodes
48472,83,ils_nodes
49501,86,ils_nodes
47600,87,ils_nodes
46359,92,ils_nodes
47670,86,ils_nodes
49244,87,ils_nodes
48065,84,ils_nodes
47571,86,ils_nodes
49724,80,ils_nodes
47528,83,ils_nodes
48183,83,ils_nodes
49322,85,ils_nodes
49012,78,ils_nodes
48701,84,ils_nodes
47591,84,ils_nodes
48288,85,ils_nodes
50124,85,ils_nodes
49116,83,ils_nodes
48606,85,ils_nodes
47317,84,ils_nodes
50772,79,ils_nodes
49933,83,ils_nodes
48674,84,ils_nodes
50026,79,ils_nodes
47366,87,ils_nodes
48634,87,ils_nodes
50231,86,ils_nodes
46896,85,ils_nodes
49110,84,ils_nodes
49358,84,ils_nodes
48493,85,ils_nodes
48934,83,ils_nodes
48493,80,ils_nodes
47190,84,ils_nodes
47530,86,ils_nodes
46389,87,ils_nodes
47758,85,ils_nodes
47249,84,ils_nodes
45855,91,ils_nodes
48413,82,ils_nodes
47761,87,ils_nodes
49178,84,ils_nodes
48650,79,ils_nodes
47456,85,ils_nodes
48015,81,ils_nodes
49898,82,ils_nodes
48436,84,ils_nodes
48749,84,ils_nodes
47953,85,ils_nodes
49372,81,ils_nodes
48042,89,ils_nodes
50662,79,ils_nodes
48225,87,ils_nodes
48012,85,ils_nodes
50150,81,ils_nodes
49610,82,ils_nodes
47983,87,ils_nodes
47986,81,ils_nodes
47161,84,ils_nodes
49318,84,ils_nodes
50159,82,ils_nodes
47169,85,ils_nodes
49221,83,ils_nodes
48194,87,ils_nodes
48613,86,ils_nodes
48325,84,ils_nodes
48641,85,ils_nodes
49507,81,ils_nodes
47920,83,ils_nodes
48386,83,ils_nodes
49873,83,ils_nodes
48611,84,ils_nodes
48344,82,ils_nodes
47671,82,ils_nodes
51271,87,ils_nodes
46841,83,ils_nodes
47811,86,ils_nodes
49118,86,ils_nodes
46528,82,ils_nodes
48127,83,ils_nodes
48348,82,ils_nodes
49398,88,ils_nodes
46246,86,ils_nodes
48076,80,ils_nodes
48400,83,ils_nodes
49546,84,ils_nodes
48489,89,ils_nodes
47329,80,ils_nodes
49792,78,ils_nodes
47365,85,ils_nodes
48158,81,ils_nodes
46944,83,ils_nodes
51523,82,ils_nodes
50133,83,ils_nodes
48577,85,ils_nodes
48387,84,ils_nodes
48890,83,ils_nodes
46718,85,ils_nodes
47962,84,ils_nodes
47907,86,ils_nodes
49506,81,ils_nodes
45693,83,ils_nodes
48840,81,ils_nodes
49999,83,ils_nodes
49219,84,ils_nodes
48381,84,ils_nodes
46646,87,ils_nodes
48389,88,ils_nodes
47405,82,ils_nodes
49549,81,ils_nodes
49109,78,ils_nodes
49107,83,ils_nodes
49399,85,ils_nodes
48122,81,ils_nodes
48324,85,ils_nodes
47977,83,ils_nodes
46879,85,ils_nodes
48536,85,ils_nodes
49320,83,ils_nodes
47345,84,ils_nodes
48401,80,ils_nodes
47553,87,ils_nodes
48553,88,ils_nodes
48330,85,ils_nodes
48016,81,ils_nodes
48329,87,ils_nodes
48074,85,ils_nodes
47136,85,ils_nodes
49322,85,ils_nodes
48871,87,ils_nodes
49369,84,ils_nodes
51708,78,ils_nodes
48776,86,ils_nodes
48093,83,ils_nodes
48249,83,ils_nodes
50092,83,ils_nodes
50216,81,ils_nodes
49431,80,ils_nodes
49056,87,ils_nodes
47553,87,ils_nodes
50363,82,ils_nodes
47501,84,ils_nodes
50257,84,ils_nodes
48621,85,ils_nodes
48126,82,ils_nodes
47091,82,ils_nodes
49789,86,ils_nodes
47167,86,ils_nodes
47070,86,ils_nodes
48669,83,ils_nodes
47985,86,ils_nodes
46947,88,ils_nodes
47778,88,ils_nodes
47388,86,ils_nodes
51401,83,ils_nodes
46577,83,ils_nodes
48569,83,ils_nodes
48433,83,ils_nodes
47628,81,ils_nodes
49395,84,ils_nodes
48392,86,ils_nodes
48531,87,ils_nodes
50993,81,ils_nodes
47906,88,ils_nodes
48656,82,ils_nodes
48030,83,ils_nodes
49005,84,ils_nodes
47254,83,ils_nodes
50049,78,ils_nodes
48266,85,ils_nodes
49012,86,ils_nodes
48279,87,ils_nodes
48206,83,ils_nodes
47272,84,ils_nodes
48099,85,ils_nodes
49032,78,ils_nodes
49594,84,ils_nodes
49455,81,ils_nodes
48227,84,ils_nodes
47758,81,ils_nodes
46899,84,ils_nodes
47395,82,ils_nodes
48762,85,ils_nodes
47388,89,ils_nodes
48571,84,ils_nodes
49035,82,ils_nodes
47687,82,ils_nodes
51776,80,ils_nodes
48949,85,ils_nodes
49151,85,ils_nodes
47858,83,ils_nodes
49081,83,ils_nodes
47995,84,ils_nodes
50450,83,ils_nodes
46986,86,ils_nodes
48170,84,ils_nodes
47504,87,ils_nodes
49066,84,ils_nodes
47493,85,ils_nodes
47924,85,ils_nodes
48651,81,ils_nodes
50246,80,ils_nodes
49370,84,ils_nodes
46544,87,ils_nodes
48860,81,ils_nodes
48343,81,ils_nodes
48692,87,ils_nodes
47591,86,ils_nodes
48558,83,ils_nodes
47704,85,ils_nodes
46349,88,ils_nodes
47465,80,ils_nodes
47079,83,ils_nodes
48667,81,ils_nodes
