objective,similarity,type
76382,46,best_edges
74298,55,best_edges
76184,43,best_edges
72968,60,best_edges
72531,61,best_edges
73030,50,best_edges
75251,44,best_edges
74143,50,best_edges
75641,46,best_edges
75499,48,best_edges
73463,53,best_edges
72469,56,best_edges
73236,51,best_edges
75548,45,best_edges
74851,53,best_edges
72601,52,best_edges
74482,51,best_edges
73361,51,best_edges
73455,54,best_edges
73681,54,best_edges
72209,56,best_edges
73584,54,best_edges
72878,60,best_edges
73348,56,best_edges
75013,47,best_edges
75411,49,best_edges
73174,51,best_edges
74596,45,best_edges
73310,58,best_edges
74872,49,best_edges
74393,44,best_edges
73344,51,best_edges
72568,54,best_edges
74110,59,best_edges
73693,49,best_edges
74880,52,best_edges
73317,58,best_edges
73599,52,best_edges
73188,53,best_edges
74038,61,best_edges
74623,42,best_edges
75324,42,best_edges
74936,47,best_edges
73737,50,best_edges
76099,46,best_edges
73076,56,best_edges
76153,53,best_edges
74082,54,best_edges
73624,46,best_edges
73896,51,best_edges
77675,51,best_edges
73508,46,best_edges
74790,47,best_edges
74213,49,best_edges
73322,39,best_edges
74514,47,best_edges
73537,59,best_edges
72825,51,best_edges
73291,50,best_edges
73093,51,best_edges
72493,56,best_edges
73995,48,best_edges
73526,57,best_edges
75621,53,best_edges
73219,54,best_edges
72824,48,best_edges
74043,50,best_edges
73800,49,best_edges
73472,58,best_edges
73660,53,best_edges
75206,37,best_edges
75333,48,best_edges
73925,49,best_edges
76138,46,best_edges
75712,44,best_edges
72685,60,best_edges
73538,48,best_edges
74888,49,best_edges
74520,45,best_edges
73954,49,best_edges
76743,52,best_edges
74202,48,best_edges
74630,46,best_edges
74631,58,best_edges
73073,50,best_edges
77210,41,best_edges
75041,55,best_edges
72731,58,best_edges
74644,48,best_edges
72228,49,best_edges
72964,45,best_edges
76252,41,best_edges
74469,47,best_edges
73398,49,best_edges
75177,45,best_edges
72616,51,best_edges
74925,40,best_edges
73902,44,best_edges
75700,45,best_edges
73356,49,best_edges
73399,56,best_edges
74749,48,best_edges
73609,48,best_edges
74447,52,best_edges
75051,47,best_edges
74400,54,best_edges
77181,48,best_edges
73163,49,best_edges
74315,52,best_edges
73946,47,best_edges
71534,60,best_edges
74624,44,best_edges
73242,58,best_edges
72122,59,best_edges
74452,58,best_edges
75786,51,best_edges
74364,52,best_edges
74126,54,best_edges
75626,45,best_edges
74082,52,best_edges
74378,46,best_edges
74736,46,best_edges
73533,53,best_edges
73862,55,best_edges
75022,55,best_edges
72731,45,best_edges
74209,50,best_edges
73811,53,best_edges
73878,50,best_edges
75136,47,best_edges
72361,46,best_edges
75501,58,best_edges
74638,46,best_edges
73359,53,best_edges
77304,41,best_edges
73612,47,best_edges
75879,43,best_edges
73533,47,best_edges
72112,57,best_edges
73557,46,best_edges
75336,50,best_edges
72553,56,best_edges
73035,62,best_edges
75606,56,best_edges
73756,55,best_edges
73709,50,best_edges
72785,59,best_edges
74588,56,best_edges
73948,51,best_edges
74766,48,best_edges
74864,44,best_edges
74754,43,best_edges
72930,63,best_edges
72336,58,best_edges
75443,41,best_edges
74801,47,best_edges
73136,64,best_edges
74714,48,best_edges
73490,43,best_edges
73791,45,best_edges
72981,55,best_edges
74714,50,best_edges
73979,48,best_edges
75297,51,best_edges
73953,50,best_edges
72811,65,best_edges
73883,55,best_edges
73363,51,best_edges
75187,48,best_edges
73430,53,best_edges
73645,47,best_edges
72399,56,best_edges
75190,47,best_edges
72835,56,best_edges
72806,53,best_edges
73365,54,best_edges
74262,47,best_edges
72828,54,best_edges
75670,48,best_edges
76189,50,best_edges
72456,56,best_edges
75651,53,best_edges
75256,45,best_edges
74010,51,best_edges
73467,42,best_edges
73105,51,best_edges
74747,46,best_edges
73980,53,best_edges
75445,46,best_edges
76566,43,best_edges
73528,49,best_edges
74736,51,best_edges
73493,48,best_edges
73798,55,best_edges
75210,44,best_edges
72382,54,best_edges
75314,49,best_edges
75916,48,best_edges
72116,62,best_edges
73750,60,best_edges
74228,56,best_edges
73708,55,best_edges
73638,54,best_edges
76052,51,best_edges
75257,48,best_edges
74769,49,best_edges
72235,53,best_edges
73803,50,best_edges
75054,45,best_edges
72483,59,best_edges
74313,54,best_edges
72255,57,best_edges
72851,53,best_edges
73901,50,best_edges
72006,65,best_edges
76549,47,best_edges
72018,54,best_edges
73718,52,best_edges
75451,56,best_edges
74009,45,best_edges
73772,54,best_edges
74260,53,best_edges
75078,55,best_edges
73970,50,best_edges
76656,48,best_edges
77362,43,best_edges
74014,47,best_edges
72455,49,best_edges
74167,55,best_edges
74944,48,best_edges
71956,56,best_edges
75442,55,best_edges
73317,60,best_edges
75393,43,best_edges
73935,51,best_edges
74321,46,best_edges
74659,49,best_edges
76740,45,best_edges
76306,52,best_edges
74311,52,best_edges
76842,51,best_edges
75833,37,best_edges
74077,52,best_edges
73018,52,best_edges
74521,52,best_edges
74739,47,best_edges
72926,57,best_edges
72132,56,best_edges
73672,52,best_edges
72917,55,best_edges
74904,50,best_edges
75639,44,best_edges
73330,56,best_edges
75350,51,best_edges
73593,52,best_edges
75578,47,best_edges
73498,57,best_edges
73077,48,best_edges
74864,51,best_edges
76786,49,best_edges
72931,58,best_edges
73395,52,best_edges
72309,55,best_edges
73364,51,best_edges
74396,49,best_edges
74687,46,best_edges
72659,53,best_edges
73440,58,best_edges
71769,63,best_edges
73699,60,best_edges
72324,58,best_edges
74474,60,best_edges
72025,55,best_edges
73936,58,best_edges
74465,54,best_edges
73597,53,best_edges
73263,46,best_edges
74422,51,best_edges
73402,49,best_edges
74603,43,best_edges
74744,46,best_edges
74497,56,best_edges
76330,43,best_edges
74722,47,best_edges
74810,52,best_edges
