objective,similarity,type
73508,45.8258,avg_edges
74790,43.6667,avg_edges
74213,44.7718,avg_edges
73322,43.7227,avg_edges
74514,42.4785,avg_edges
73537,46.5886,avg_edges
72825,47.5826,avg_edges
73291,46.7327,avg_edges
73093,46.2783,avg_edges
72493,46.7688,avg_edges
73995,44.3243,avg_edges
73526,47.993,avg_edges
75621,43.4184,avg_edges
73219,46.7247,avg_edges
72824,46.8699,avg_edges
74043,43.2042,avg_edges
73800,43.4244,avg_edges
73472,47.2352,avg_edges
73660,45.5245,avg_edges
75206,41.6366,avg_edges
75333,42.4805,avg_edges
73925,44.9339,avg_edges
76138,42.8709,avg_edges
75712,43.4975,avg_edges
72685,47.8478,avg_edges
73538,45.6887,avg_edges
74888,45.8458,avg_edges
74520,44.014,avg_edges
73954,44.002,avg_edges
76743,42.0501,avg_edges
74202,41.049,avg_edges
74630,42.2753,avg_edges
74631,46.8448,avg_edges
73073,46.5586,avg_edges
77210,41.4024,avg_edges
75041,46.1512,avg_edges
72731,47.7367,avg_edges
74644,46.3874,avg_edges
72228,47.8408,avg_edges
72964,47.2923,avg_edges
76252,41.9399,avg_edges
74469,45.6727,avg_edges
73398,43.3634,avg_edges
75177,39.8889,avg_edges
72616,46.1171,avg_edges
74925,44.1642,avg_edges
73902,40.4474,avg_edges
75700,42.9289,avg_edges
73356,44.97,avg_edges
73399,45.1201,avg_edges
74749,43.2152,avg_edges
73609,46.042,avg_edges
74447,45.9319,avg_edges
75051,43.6597,avg_edges
74400,45.5686,avg_edges
77181,41.9179,avg_edges
73163,45.5035,avg_edges
74315,44.4825,avg_edges
73946,44.9209,avg_edges
71534,49.4064,avg_edges
74624,43.4284,avg_edges
73242,49.9369,avg_edges
72122,47.3423,avg_edges
74452,45.9159,avg_edges
75786,44.0921,avg_edges
74364,44.2482,avg_edges
74126,44.997,avg_edges
75626,43.6957,avg_edges
74082,44.7087,avg_edges
74378,44.8839,avg_edges
74736,42.1151,avg_edges
73533,46.7948,avg_edges
73862,44.2412,avg_edges
75022,45.4735,avg_edges
72731,43.956,avg_edges
74209,44.7057,avg_edges
73811,45.7658,avg_edges
73878,43.2583,avg_edges
75136,44.6527,avg_edges
72361,44.5606,avg_edges
75501,45.3273,avg_edges
74638,45.3063,avg_edges
73359,47.1371,avg_edges
77304,39.8288,avg_edges
73612,43.1952,avg_edges
75879,43.5806,avg_edges
73533,44.3133,avg_edges
72112,48.0591,avg_edges
73557,44.034,avg_edges
75336,44.0621,avg_edges
72553,47.2222,avg_edges
73035,46.7788,avg_edges
75606,43.2913,avg_edges
73756,47.6346,avg_edges
73709,47.025,avg_edges
72785,48.6396,avg_edges
74588,44.5866,avg_edges
73948,46.6677,avg_edges
74766,44.2312,avg_edges
74864,43.7237,avg_edges
74754,43.1702,avg_edges
72930,49.032,avg_edges
72336,48.7678,avg_edges
75443,40.9109,avg_edges
74801,45.8549,avg_edges
73136,48.025,avg_edges
74714,44.2653,avg_edges
73490,45.036,avg_edges
73791,42.8739,avg_edges
72981,44.7347,avg_edges
74714,46.2182,avg_edges
73979,43.029,avg_edges
75297,42.9099,avg_edges
73953,46.0741,avg_edges
72811,48.5746,avg_edges
73883,45.6346,avg_edges
73363,45.7417,avg_edges
75187,42.4735,avg_edges
73430,45.5756,avg_edges
73645,43.2623,avg_edges
72399,48.8569,avg_edges
75190,46.1632,avg_edges
72835,44.5135,avg_edges
72806,48.0761,avg_edges
73365,46.1942,avg_edges
74262,46.0981,avg_edges
